EAN|STORE_CODE|PRICE_EXCL_TAX|PRICE_INCL_TAX|VAT_RATE|PRICE_USAGE|PRIORITY|START_DATE|END_DATE
0000000004586|0101|1.41|1.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004588|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004589|0101|3.09|3.26|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004590|0101|3.09|3.26|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004593|0101|1.03|1.09|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004596|0101|2.36|2.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004600|0101|3.02|3.19|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004602|0101|5.39|5.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004612|0101|7.00|7.39|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004629|0101|2.74|2.89|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004631|0101|3.32|3.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004633|0101|3.32|3.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004636|0101|6.63|6.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004645|0101|5.96|6.29|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004646|0101|5.96|6.29|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004647|0101|7.57|7.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004648|0101|13.26|13.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004649|0101|37.91|39.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004650|0101|17.18|18.13|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004651|0101|40.75|42.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004653|0101|27.49|29.00|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004656|0101|8.52|8.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004662|0101|3.02|3.19|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004663|0101|4.45|4.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004664|0101|2.74|2.89|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004665|0101|2.55|2.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004674|0101|5.40|5.70|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004682|0101|2.17|2.29|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004689|0101|5.68|5.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004691|0101|23.69|24.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004697|0101|13.26|13.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004701|0101|4.73|4.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004702|0101|5.01|5.29|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004724|0101|2.55|2.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004726|0101|3.78|3.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004739|0101|1.80|1.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004740|0101|1.60|1.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004747|0101|2.32|2.45|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004754|0101|1.89|1.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004759|0101|2.61|2.75|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004761|0101|3.59|3.79|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004763|0101|2.64|2.79|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004764|0101|2.83|2.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004765|0101|3.55|3.75|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004766|0101|4.83|5.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004767|0101|2.83|2.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004768|0101|1.89|1.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004770|0101|1.89|1.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004773|0101|1.89|1.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004776|0101|2.74|2.89|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004778|0101|2.83|2.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004784|0101|2.83|2.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004791|0101|2.80|2.95|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004796|0101|7.11|7.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004797|0101|7.11|7.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004799|0101|2.83|2.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004800|0101|5.01|5.29|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004802|0101|2.37|2.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004803|0101|4.73|4.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004804|0101|6.63|6.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004805|0101|6.40|6.75|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004806|0101|4.73|4.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004807|0101|2.83|2.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004808|0101|2.83|2.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004811|0101|2.55|2.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004812|0101|2.46|2.60|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004819|0101|6.53|6.89|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004820|0101|7.11|7.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004848|0101|2.96|3.12|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004856|0101|2.17|2.29|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004880|0101|5.35|5.64|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004885|0101|0.94|0.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004891|0101|0.94|0.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004894|0101|2.36|2.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004899|0101|0.94|0.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004901|0101|0.94|0.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004927|0101|8.52|8.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004928|0101|8.52|8.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004943|0101|6.63|6.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004957|0101|5.96|6.29|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000004958|0101|4.54|4.79|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005000|0101|14.21|14.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005001|0101|6.63|6.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005002|0101|1.79|1.89|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005004|0101|30.42|32.09|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005005|0101|6.53|6.89|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005008|0101|21.71|22.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005009|0101|1.89|1.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005012|0101|4.64|4.89|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005013|0101|3.31|3.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005015|0101|3.12|3.29|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005018|0101|3.40|3.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005019|0101|3.40|3.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005028|0101|4.60|4.85|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005030|0101|9.47|9.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005034|0101|4.73|4.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005037|0101|2.36|2.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005040|0101|1.60|1.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005041|0101|7.11|7.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005046|0101|3.40|3.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005051|0101|2.37|2.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005052|0101|5.68|5.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005054|0101|6.44|6.79|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005060|0101|7.11|7.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005432|0101|1.66|1.75|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005587|0101|8.11|8.56|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005654|0101|2.72|2.99|0.1000|DEFAULT|0|2026-01-01T00:00:00|
0000000005655|0101|3.87|4.26|0.1000|DEFAULT|0|2026-01-01T00:00:00|
0000000005694|0101|2.36|2.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005757|0101|3.55|3.75|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000005858|0101|2.00|2.11|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006001|0101|18.86|19.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006004|0101|11.66|12.30|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006005|0101|21.71|22.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006006|0101|12.83|15.40|0.2000|DEFAULT|0|2026-01-01T00:00:00|
0000000006008|0101|21.42|22.60|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006009|0101|22.84|24.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006010|0101|21.42|22.60|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006011|0101|26.44|27.89|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006012|0101|22.27|23.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006014|0101|42.46|44.80|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006016|0101|42.56|44.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006017|0101|4.73|4.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006018|0101|5.56|5.87|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006021|0101|10.33|10.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006060|0101|1.71|1.80|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006237|0101|1.09|1.15|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006238|0101|1.03|1.09|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006258|0101|3.98|4.20|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006666|0101|1.41|1.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006758|0101|5.20|5.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006868|0101|28.43|29.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000006969|0101|3.27|3.45|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000007070|0101|2.83|2.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000007083|0101|4.73|4.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000007108|0101|1.90|2.00|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000007877|0101|0.65|0.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000007879|0101|0.65|0.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000008073|0101|3.56|3.76|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000008074|0101|2.37|2.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000008079|0101|2.37|2.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000008080|0101|1.40|1.48|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000008451|0101|1.23|1.30|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000008527|0101|2.37|2.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000008528|0101|3.34|3.52|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000008529|0101|2.37|2.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000008530|0101|2.37|2.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000008541|0101|3.56|3.76|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000008796|0101|18.46|19.48|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000008989|0101|2.37|2.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009000|0101|17.91|18.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009001|0101|34.41|36.30|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009002|0101|23.31|24.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009003|0101|6.24|6.58|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009004|0101|18.86|19.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009009|0101|23.31|24.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009011|0101|31.18|32.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009012|0101|10.33|10.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009015|0101|3.74|3.95|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009017|0101|10.33|10.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009022|0101|19.73|20.81|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009023|0101|22.27|23.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009025|0101|12.09|12.75|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009026|0101|8.06|8.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009027|0101|7.98|8.42|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009028|0101|7.18|7.58|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009029|0101|10.24|10.80|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009031|0101|2.27|2.40|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009032|0101|5.56|5.87|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009033|0101|6.07|6.40|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009034|0101|23.60|24.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009035|0101|26.73|28.20|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009036|0101|14.31|15.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009038|0101|7.73|8.15|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009039|0101|3.84|4.05|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009040|0101|3.32|3.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009041|0101|20.81|21.95|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009043|0101|2.37|2.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009047|0101|27.49|29.00|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009048|0101|4.36|4.60|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009049|0101|6.64|7.00|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009052|0101|10.33|10.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009053|0101|10.33|10.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009054|0101|10.33|10.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009056|0101|4.57|4.82|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009058|0101|14.13|14.91|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009059|0101|10.33|10.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009063|0101|1.51|1.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009064|0101|22.27|23.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009066|0101|13.55|14.30|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009068|0101|15.66|16.52|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009071|0101|9.00|9.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009073|0101|30.81|32.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009075|0101|4.49|4.74|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009078|0101|10.33|10.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009079|0101|10.33|10.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009080|0101|19.21|20.27|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009081|0101|22.05|23.26|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009082|0101|15.73|16.60|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009084|0101|31.48|33.21|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009085|0101|26.45|27.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009087|0101|32.13|33.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009088|0101|22.01|23.22|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009089|0101|9.48|10.00|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009090|0101|3.55|3.75|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009091|0101|9.38|9.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009092|0101|37.82|39.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009094|0101|28.34|29.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009095|0101|14.50|15.30|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009097|0101|13.49|14.23|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009098|0101|2.27|2.40|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009099|0101|4.55|4.80|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009100|0101|64.45|67.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009101|0101|26.40|27.85|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009102|0101|45.49|47.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009103|0101|5.17|5.45|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009104|0101|4.55|4.80|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009105|0101|53.74|56.70|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009107|0101|26.92|28.40|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009108|0101|14.22|15.00|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009109|0101|12.70|13.40|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009110|0101|11.66|12.30|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009111|0101|12.80|13.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009113|0101|7.39|7.80|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009114|0101|4.73|4.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009116|0101|4.86|5.13|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009117|0101|5.20|5.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009118|0101|5.20|5.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009121|0101|25.59|27.00|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009123|0101|6.73|7.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009124|0101|3.55|3.75|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009125|0101|11.00|11.60|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009126|0101|4.27|4.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009129|0101|10.52|11.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009130|0101|10.52|11.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009131|0101|32.13|33.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009132|0101|9.10|9.60|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009133|0101|12.09|12.75|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009134|0101|30.81|32.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009136|0101|21.42|22.60|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009137|0101|80.57|85.00|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009138|0101|32.22|33.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009139|0101|21.75|22.95|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009191|0101|3.78|3.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009225|0101|15.83|16.70|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009292|0101|24.64|25.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009404|0101|6.54|6.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009438|0101|2.74|2.89|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009439|0101|2.83|2.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009500|0101|3.70|3.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009541|0101|3.56|3.76|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009555|0101|4.75|5.01|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009797|0101|10.33|10.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009898|0101|1.18|1.24|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009901|0101|26.07|27.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009902|0101|33.80|35.66|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009903|0101|12.73|13.43|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009904|0101|4.02|4.24|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009906|0101|1.51|1.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009907|0101|30.81|32.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009908|0101|16.11|17.00|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009909|0101|14.79|15.60|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009910|0101|65.40|69.00|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009912|0101|3.96|4.18|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009913|0101|5.26|5.55|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009956|0101|2.32|2.45|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009990|0101|3.97|4.19|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000009999|0101|11.40|13.68|0.2000|DEFAULT|0|2026-01-01T00:00:00|
0000000010000|0101|4.16|4.39|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000010175|0101|1.13|1.19|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000010425|0101|1.03|1.09|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000013098|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000013167|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000013282|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014031|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014035|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014037|0101|1.42|1.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014056|0101|1.89|1.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014059|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014063|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014188|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014258|0101|5.35|5.64|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014284|0101|0.38|0.40|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014294|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014300|0101|2.38|2.51|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014304|0101|2.37|2.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014400|0101|1.42|1.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014519|0101|3.03|3.20|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014552|0101|1.18|1.24|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014567|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014583|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014586|0101|2.98|3.14|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014605|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014629|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014631|0101|1.53|1.61|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014639|0101|1.89|1.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014662|0101|2.84|3.00|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014664|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014730|0101|3.55|3.75|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014796|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000014798|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000018025|0101|1.41|1.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000018093|0101|1.53|1.61|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000018120|0101|1.53|1.61|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000024021|0101|1.77|1.87|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000024083|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000024550|0101|3.16|3.33|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000024562|0101|0.27|0.29|0.0550|DEFAULT|0|2026-01-01T00:00:00|
0000000024726|0101|3.08|3.25|0.0550|DEFAULT|0|2026-01-01T00:00:00|
