EAN|NAME|DESCRIPTION|BRAND|REFERENCE_WEIGHT|REFERENCE_VOLUME|PRODUCT_TYPE|UNIT_NAME|ACTIVE|PLU|ICON|FORBIDDEN_TO_SALE|VARIABLE_WEIGHT
0000000004380|NECTAVIGNE|NECTAVIGNE||||UNIT|kg|true|||false|false
0000000004381|ORANGE SANGUINE VRAC|ORANGE SANGUINE VRAC||1.000||WEIGHT|kg|true|4381||false|true
0000000004382|ORANGE A JUS|ORANGE A JUS VRAC||1.000||WEIGHT|kg|true|4382||false|true
0000000004383|ORANGE NAVELINE NON TRAIT|ORANGE NON TRAITEE VRAC FILMEE||1.000||WEIGHT|kg|true|4383||false|true
0000000004384|ORANGE MMP NT APRES RECOL|ORANGE NON TRAITEE EMBALLEE VR||1.000||WEIGHT|kg|true|4384||false|true
0000000004386|ORANGE POUR MACHINE A JUS|ORANGE A JUS VRAC||1.000||WEIGHT|kg|true|4386||false|true
0000000004388|ORANGE A JUS VRAC|ORANGE GROS CALIBRE VRAC||1.000||WEIGHT|kg|true|4388||false|true
0000000004397|GRENADILLE VRAC|GRENADILLE VRAC||1.000||WEIGHT|kg|true|4397||false|true
0000000004400|PECHE BLANCHE VRAC STANDA|PECHE BLANCHE VRAC||1.000||WEIGHT|kg|true|4400||false|true
0000000004401|PECHE BLANCHE VRAC PREMIU|PECHE BLANCHE VRAC||1.000||WEIGHT|kg|true|4401||false|true
0000000004406|NASHI VRAC|NASHI VRAC||1.000||WEIGHT|kg|true|4406||false|true
0000000004408|POIRE NASHIS CUIVRE|NASHI VRAC||1.000||WEIGHT|kg|true|4408||false|true
0000000004409|POIRE WILLIAM VERTE VRAC|POIRE WILLIAM VERTE VRAC||1.000||WEIGHT|kg|true|4409||false|true
0000000004414|POIRE COMICE VRAC|POIRE COMICE VRAC||1.000||WEIGHT|kg|true|4414||false|true
0000000004427|KAKI PIECE|KAKI PIECE||||UNIT||true|||false|false
0000000004430|ANANAS PAIN DE SUCRE PIEC|ANANAS PAIN DE SUCRE PIECE||||UNIT||true|||false|false
0000000004431|ANANAS PIECE AVION|ANANAS PIECE AVION||||UNIT||true|||false|false
0000000004434|PRUNE REINE CLAUDE VRAC|PRUNE REINE CLAUDE VRAC||1.000||WEIGHT|kg|true|4434||false|true
0000000004435|PRUNE VERTE VRAC|PRUNE VERTE VRAC||1.000||WEIGHT|kg|true|4435||false|true
0000000004437|PRUNE BLEUE QUETSCH|PRUNE QUETSCHE VRAC||1.000||WEIGHT|kg|true|4437||false|true
0000000004438|PRUNE QUETSCHE VRAC|PRUNE QUETSCHE VRAC||1.000||WEIGHT|kg|true|4438||false|true
0000000004441|PRUNE MIRABELLE VRAC|PRUNE MIRABELLE VRAC||1.000||WEIGHT|kg|true|4441||false|true
0000000004442|PRUNE JAUNE VRAC|PRUNE JAUNE VRAC||1.000||WEIGHT|kg|true|4442||false|true
0000000004445|GRENADE PIECE|GRENADE PIECE||||UNIT||true|||false|false
0000000004447|COING|COING VRAC||1.000||WEIGHT|kg|true|4447||false|true
0000000004448|TAMARILLO VRAC|TAMARILLO VRAC||1.000||WEIGHT|kg|true|4448||false|true
0000000004449|MANDARINE VRAC|MANDARINE FEUILLE VRAC||1.000||WEIGHT|kg|true|4449||false|true
0000000004455|MANDARINES|MANDARINES||1.000||WEIGHT|kg|true|4455||false|true
0000000004456|TANGELO PIECE|TANGELO PIECE||||UNIT||true|||false|false
0000000004457|POMMEDE TERRE DE CONSOMLM|POMME DE TERRE DE CONSOMMATION||||UNIT|kg|true|||false|false
0000000004501|BLETTE BOTTE|BLETTE BOTTE||||UNIT||true|||false|false
0000000004507|CAROTTE COULEUR MIXTE VRA|CAROTTE COULEUR MIXTE VRAC||1.000||WEIGHT|kg|true|4507||false|true
0000000004513|CONCOMBRE NOA PIECE|CONCOMBRE NOA PIECE||||UNIT||true|||false|false
0000000004515|FENOUIL VRAC|FENOUIL VRAC||1.000||WEIGHT|kg|true|4515||false|true
0000000004517|ARTICHAUT VIOLET PIECE|ARTICHAUT VIOLET PIECE||||UNIT||true|||false|false
0000000004519|LOT 3 POMELO|LOT 3 POMELO||||UNIT||true|||false|false
0000000004522|ASPERGE VIOLETTE|ASPERGE  VIOLETTE||1.000||WEIGHT|kg|true|4522||false|true
0000000004529|HARICOT COCO PAIMPOLAIS V|HARICOT COCO PAIMPOLAIS VRAC||1.000||WEIGHT|kg|true|4529||false|true
0000000004532|FEVE VRAC|FEVE VRAC||1.000||WEIGHT|kg|true|4532||false|true
0000000004540|BETTERAVE ROUGE VRAC|BETTERAVE ROUGE VRAC||1.000||WEIGHT|kg|true|4540||false|true
0000000004543|ENDIVE VRAC|ENDIVE VRAC||1.000||WEIGHT|kg|true|4543||false|true
0000000004550|COURGE BUTTERN|COURGE BUTTERN||1.000||WEIGHT|kg|true|4550||false|true
0000000004552|CHOUX CHINOIS PIECE|CHOUX CHINOIS PIECE||||UNIT||true|||false|false
0000000004554|CHOU ROUGE PIECE|CHOU ROUGE PIECE||||UNIT||true|||false|false
0000000004560|CAROTTE VRAC STANDARD|CAROTTE VRAC STANDARD||1.000||WEIGHT|kg|true|4560||false|true
0000000004564|CAROTTE FANE BOTTE|CAROTTE FANE BOTTE||||UNIT||true|||false|false
0000000004566|CHOU FLEUR PIECE|CHOU FLEUR PIECE||||UNIT||true|||false|false
0000000004576|CELERI RAVE PIECE|CELERI RAVE PIECE||||UNIT||true|||false|false
0000000004579|Pomme de terre NU|Pomme de terre NU||||UNIT|kg|true|||false|false
0000000004582|CELERI BRANCHE VERT BOTTE|CELERI BRANCHE VERT BOTTE||||UNIT||true|||false|false
0000000004583|CELERI BRANCHE VERT VRAC|CELERI BRANCHE VERT VRAC||1.000||WEIGHT|kg|true|4583||false|true
0000000004586|AVOCATS LOT DE  3|AVOCATS LOT DE 3||||UNIT||true|||false|false
0000000004588|BLETTE NATURE URBAINE|BLETTE NATURE URBAINE||||UNIT||true|||false|false
0000000004589|MINI CAROTTE NATURE URBAI|MINI CAROTTE NATURE URBAINE||||UNIT|kg|true|||false|false
0000000004590|RADIS BOTTES NATURE URBAI|RADIS BOTTES NATURE URBAINE||||UNIT|kg|true|||false|false
0000000004593|CONCOMBRE PIECE|CONCOMBRE PIECE||||UNIT||true|||false|false
0000000004596|LOT DE 3 CONCOMBRE|LOT DE 3 CONCOMBRE||||UNIT||true|||false|false
0000000004600|AUBERGINE VIOLETTE VRAC C|AUBERGINE||1.000||WEIGHT|kg|true|4600||false|true
0000000004602|AUBERGINE BLANCHE VRAC|AUBERGINE BLANCHE VRAC||||UNIT|kg|true|||false|false
0000000004612|GINGEMBRE VRAC|GINGEMBRE VRAC||1.000||WEIGHT|kg|true|4612||false|true
0000000004629|POIREAU VRAC|POIREAU VRAC||1.000||WEIGHT|kg|true|4629||false|true
0000000004631|CHICOREE FRISEE PIECE|CHICOREE FRISEE PIECE||||UNIT||true|||false|false
0000000004633|CHICOREE SCAROLE PIECE|CHICOREE SCAROLE PIECE||||UNIT||true|||false|false
0000000004636|RAISIN RED GLOBE|RAISIN ROSE VRAC||1.000||WEIGHT|kg|true|4636||false|true
0000000004645|CHAMPIGNON DE PARIS VRAC|CHAMPIGNON PARIS BLANC VRAC||1.000||WEIGHT|kg|true|4645||false|true
0000000004646|CHAMPIGNON BLOND|CHAMPIGNON BLOND VRAC||1.000||WEIGHT|kg|true|4646||false|true
0000000004647|CHAMPIGNON PLEUROTTE VRAC|CHAMPIGNON PLEUROTE VRAC||1.000||WEIGHT|kg|true|4647||false|true
0000000004648|CHAMPIGNON SHI TAKE VRAC|CHAMPIGNON SHITAKE VRAC||1.000||WEIGHT|kg|true|4648||false|true
0000000004649|CHAMPIGNON CEPE VRAC|CHAMPIGNON CEPE VRAC||1.000||WEIGHT|kg|true|4649||false|true
0000000004650|CHAMPIGNON CHANTERELLE GR|CHAMPIGNON CHANTERELLE GRISE V||1.000||WEIGHT|kg|true|4650||false|true
0000000004651|CHAMPIGNON GIROLLE VRAC|CHAMPIGNON GIROLLE VRAC||1.000||WEIGHT|kg|true|4651||false|true
0000000004653|CHAMPIGNON MOUSSERON VRAC|CHAMPIGNON MOUSSERON VRAC||1.000||WEIGHT|kg|true|4653||false|true
0000000004656|GOMBO VRAC|GOMBO VRAC||1.000||WEIGHT|kg|true|4656||false|true
0000000004662|ECHALOTE VRAC|ECHALOTE TRADITIONNELLE VRAC||1.000||WEIGHT|kg|true|4662||false|true
0000000004663|OIGNON BLANC VRAC|OIGNON BLANC VRAC||1.000||WEIGHT|kg|true|4663||false|true
0000000004664|TOMATE GRAPPE VRAC|TOMATE RONDE EN GRAPPE VRAC FR||1.000||WEIGHT|kg|true|4664||false|true
0000000004665|OIGNON JAUNE VRAC|OIGNON JAUNE VRAC||1.000||WEIGHT|kg|true|4665||false|true
0000000004674|PETIT POIS VRAC|PETIT POIS VRAC||1.000||WEIGHT|kg|true|4674||false|true
0000000004682|POIVRON CORNE DE BOEUF|POIVRON CORNE DE BOEUF||1.000||WEIGHT|kg|true|4682||false|true
0000000004689|POIVRON JAUNE VRAC|POIVRON DOUX JAUNE VRAC||1.000||WEIGHT|kg|true|4689||false|true
0000000004691|PIMENT OISEAU VRAC|PIMENT OISEAU VRAC||1.000||WEIGHT|kg|true|4691||false|true
0000000004697|PIMENT ANTILLAIS VRAC|PIMENT ANTILLAIS VRAC||1.000||WEIGHT|kg|true|4697||false|true
0000000004701|PIMENT VERT VRAC|PIMENT VERT VRAC||1.000||WEIGHT|kg|true|4701||false|true
0000000004702|PIMENT ROUGE VRAC|PIMENT ROUGE VRAC||1.000||WEIGHT|kg|true|4702||false|true
0000000004724|PDT  PRIMEUR|PDT PRIMEUR VRAC||||UNIT|kg|true|||false|false
0000000004726|PDT RATTE VRAC|PDT RATTE VRAC||1.000||WEIGHT|kg|true|4726||false|true
0000000004739|RADIS NOIR PIECE|RADIS NOIR PIECE||||UNIT||true|||false|false
0000000004740|RADIS ROSE BOTTE|RADIS ROSE BOTTE||||UNIT||true|||false|false
0000000004747|RUTABAGA VRAC|RUTABAGA VRAC||1.000||WEIGHT|kg|true|4747||false|true
0000000004754|P-TISSON, MINIATURE, VERT|P-TISSON, MINIATURE, VERT||||UNIT||true|||false|false
0000000004759|BUTTERNUT|BUTTERNUT PIECE PE||||UNIT||true|||false|false
0000000004761|CHAYOTTE PIECE|CHAYOTTE VRAC||1.000||WEIGHT|kg|true|4761||false|true
0000000004763|PATATE DOUCE VRAC|PATATE DOUCE VRAC||1.000||WEIGHT|kg|true|4763||false|true
0000000004764|POTIMARRON PIECE|POTIMARRON PIECE||||UNIT||true|||false|false
0000000004765|POTIMARRON MMP PIECE|POTIMARRON||||UNIT||true|||false|false
0000000004766|COURGE MUSQUEE PROVENCE P|COURGE MUSQUEE PROVENCE PIECE||||UNIT||true|||false|false
0000000004767|POTIMARRON|POTIMARRON PIECE||||UNIT||true|||false|false
0000000004768|COURGE JACK BE LITTLE VRA|COURGE JACK BE LITTLE VRAC||1.000||WEIGHT|kg|true|4768||false|true
0000000004770|AVOCAT AFFINE GROS CALIBR|AVOCAT AFFINE GROS CALIBRE PIE||||UNIT||true|||false|false
0000000004773|PATISSON|PATISSON||||UNIT||true|||false|false
0000000004776|COURGE SPAGHETTI PIECE|COURGE SPAGHETTI BIO PIECE||||UNIT||true|||false|false
0000000004778|TOMATE COTELEE JAUNE|TOMATE COTELEE JAUNE VRAC||1.000||WEIGHT|kg|true|4778||false|true
0000000004784|BUTTERNUT PIECE|BUTTERNUT PIECE||||UNIT||true|||false|false
0000000004791|TOPINAMBOUR VRAC|TOPINAMBOUR VRAC||1.000||WEIGHT|kg|true|4791||false|true
0000000004796|TOMATE CERISE VRAC|TOMATE CERISE ALLONGEE ROUGE V||1.000||WEIGHT|kg|true|||false|true
0000000004797|TOMATE CERISE RONDE JAUNE|TOMATE CERISE RONDE JAUNE VRAC||1.000||WEIGHT|kg|true|4797||false|true
0000000004799|TOMATE A FARCIR VRAC|TOMATE RONDE CHARNUE VRAC||1.000||WEIGHT|kg|true|4799||false|true
0000000004800|TOMATE ANCIENNE VRAC|TOMATE ANCIENNE VRAC||1.000||WEIGHT|kg|true|4800||false|true
0000000004802|FRAMBOISE NATURE URBAINE|FRAMBOISE NATURE URBAINE||||UNIT|kg|true|||false|false
0000000004803|TOMATE COTELEE AUMONIERE|TOMATE COTELEE AUMONIERE VRAC||||UNIT|kg|true|||true|false
0000000004804|TOMATE ZEBREE NATURE URBA|TOMATE RAYEE||1.000||WEIGHT|kg|true|4804||false|true
0000000004805|TOMATE ROSE  COTELEE|TOMATE ROSE COTELEE||1.000||WEIGHT|kg|true|4805||false|true
0000000004806|TOMATE MMP COEUR DE BOEUF|TOMATE ALLONGEE COEUR VRAC||1.000||WEIGHT|kg|true|4806||false|true
0000000004807|TOMATE COTELEE ROUGE VRAC|TOMATE COTELEE ROUGE VRAC||1.000||WEIGHT|kg|true|4807||false|true
0000000004808|TOMATE COTELEE NOIRE VRAC|TOMATE COTELEE NOIRE VRAC||1.000||WEIGHT|kg|true|4808||false|true
0000000004811|NAVET VIOLET VRAC|NAVET VIOLET VRAC||1.000||WEIGHT|kg|true|4811||false|true
0000000004812|NAVET BLANC VRAC|NAVET BLANC VRAC||1.000||WEIGHT|kg|true|4812||false|true
0000000004819|MANIOC VRAC|MANIOC VRAC||1.000||WEIGHT|kg|true|4819||false|true
0000000004820|TOMATE COTELEE NOIRE VRAC|TOMATE CERISE RONDE ROUGE VRAC||||UNIT|kg|true|||false|false
0000000004848|POMME CHOUPETTE VRAC|POMME CHOUPETTE VRAC||||UNIT|kg|true|||false|false
0000000004856|TOMATE REDNOIR 600G|TOMATE COTELEE NOIRE BIO BQ 30||1.000||WEIGHT|kg|true|4856||false|true
0000000004880|TOMATE NOIR NATURE URBAIN|TOMATE NOIR NATURE URBAINE||||UNIT|kg|true|||false|false
0000000004885|BASILIC BOTTE|BASILIC BOTTE||||UNIT||true|||false|false
0000000004891|ANETH BOTTE|ANETH BOTTE||||UNIT||true|||false|false
0000000004894|CITRONNELLE BOTTE|CITRONNELLE BOTTE||||UNIT||true|||false|false
0000000004899|PERSIL FRISE BOTTE|PERSIL FRISE BOTTE||||UNIT||true|||false|false
0000000004901|PERSIL PLAT BOTTE|PERSIL PLAT BOTTE||||UNIT||true|||false|false
0000000004927|MARRON VRAC|MARRON VRAC||1.000||WEIGHT|kg|true|4927||false|true
0000000004928|NOISETTE/ AMANDE  VRAC|NOISETTE VRAC||1.000||WEIGHT|kg|true|4928||false|true
0000000004943|NOIX VRAC|NOIX VRAC||1.000||WEIGHT|kg|true|4943||false|true
0000000004957|RAISIN NOIR MUSCAT VRAC|RAISIN NOIR MUSCAT VRAC||1.000||WEIGHT|kg|true|4957||false|true
0000000004958|CITRON JAUNE VRAC|CITRON JAUNE VRAC MMP||1.000||WEIGHT|kg|true|4958||false|true
0000000005000|MAIN DE BOUDDHA PIECE|MAIN DE BOUDDHA PIECE||||UNIT||true|||false|false
0000000005001|CEDRAT VRAC|CEDRAT VRAC||1.000||WEIGHT|kg|true|5001||false|true
0000000005002|CAROTTE VRAC|CAROTTE VRAC||1.000||WEIGHT|kg|true|5002||false|true
0000000005004|CHAMPIGNON CHANTERELLE JA|CHAMPIGNON CHANTERELLE JAUNE V||1.000||WEIGHT|kg|true|5004||false|true
0000000005005|CHAMPIGNON BLOND GEANT VR|CHAMPIGNON PARIS BRUN GEANT VR||1.000||WEIGHT|kg|true|5005||false|true
0000000005008|LITCHI BRANCHE VRAC|LITCHI BRANCHE VRAC||1.000||WEIGHT|kg|true|5008||false|true
0000000005009|COURGE SPAGUETTI|COURGE SPAGUETTI||||UNIT||true|||false|false
0000000005012|POIRE ANGYS|POIRE ANGYS||1.000||WEIGHT|kg|true|5012||false|true
0000000005013|MELON BLANC PIECE|MELON BLANC IRRESISTIBLE PIECE||||UNIT||true|||false|false
0000000005015|POIRE XENIA VRAC|POIRE XENIA VRAC||1.000||WEIGHT|kg|true|5015||false|true
0000000005018|POMME COEUR DE REINE VRAC|POMME COEUR DE REINE VRAC||1.000||WEIGHT|kg|true|5018||false|true
0000000005019|POMME CHANTECLER VRAC|POMME CHANTECLER VRAC||1.000||WEIGHT|kg|true|5019||false|true
0000000005028|CITRON JAUNE VRAC|CITRON JAUNE VRAC||1.000||WEIGHT|kg|true|5028||false|true
0000000005030|PASTEQUE ALLONGEE PIECE|PASTEQUE ALLONGEE PIECE||||UNIT||true|||false|false
0000000005034|TOMATE RONDE EN GRAPPE VR|TOMATE RONDE EN GRAPPE VRAC IM||1.000||WEIGHT|kg|true|5034||false|true
0000000005037|COURGE SUCRINE DU BERRY P|COURGE SUCRINE DU BERRY PIECE||||UNIT||true|||false|false
0000000005040|COURGE JACK BE LITTLE PIE|COURGE JACK BE LITTLE PIECE||||UNIT||true|||false|false
0000000005041|TOMATE CERISE RONDE NOIRE|TOMATE CERISE RONDE NOIRE VRAC||1.000||WEIGHT|kg|true|5041||false|true
0000000005046|POMME GALIPETTE VRAC|POMME GALIPETTE VRAC||1.000||WEIGHT|kg|true|5046||false|true
0000000005051|PASTEQUE ALLONGEE VRAC|PASTEQUE ALLONGEE VRAC||1.000||WEIGHT|kg|true|5051||false|true
0000000005052|PASTEQUE RAYEE VRAC|PASTEQUE RAYEE VRAC||1.000||WEIGHT|kg|true|5052||false|true
0000000005054|MELON ANTILLES FRANCAISES|MELON ANTILLES FRANCAISES PIEC||||UNIT||true|||false|false
0000000005060|TOMATE CERISE ALLONGEE OR|TOMATE CERISE ALLONGEE ORANGE||||UNIT|kg|true|||false|false
0000000005432|LOT  5 KIWI  VERT|LOT DE 5 KIWI  ERT||||UNIT||true|||false|false
0000000005587|DATTES PREMIUM D ALGERIE|DATTES PREMIUM D ALGERIE 1KG||||UNIT|kg|true|||false|false
0000000005654|PINZETTES|PINZETTES||||UNIT|kg|true|||false|false
0000000005655|HOT DOG CEZI|Aperitif||||UNIT|kg|true|||false|false
0000000005694|MANGUE BIO PIECE|MANGUE BIO PIECE||||UNIT||true|||false|false
0000000005757|KIWANO PIECE|KIWANO||||UNIT||true|||false|false
0000000005858|LOT 2 KIWIS|LOT 2 KIWIS||||UNIT||true|||false|false
0000000006001|AMANDES DECORTIQUEES BIO|AMANDES DECORTIQUEES BIO||1.000||WEIGHT|kg|true|6001||false|true
0000000006004|BANANE CHIPS BIO|BANANE CHIPS BIO||1.000||WEIGHT|kg|true|6004||false|true
0000000006005|CERNEAUX DE NOIX BIO|CERNEAUX DE NOIX BIO||1.000||WEIGHT|kg|true|6005||false|true
0000000006006|GINGEMBRE CONFIT BIO|GINGEMBRE CONFIT BIO||1.000||WEIGHT|kg|true|6006||false|true
0000000006008|MELANGE GOURMET BIO|MELANGE GOURMET BIO||1.000||WEIGHT|kg|true|6008||false|true
0000000006009|MELANGE SALADE|MELANGE SALADE BIO||1.000||WEIGHT|kg|true|6009||false|true
0000000006010|MELANGE TONUS|MELANGE TONUS BIO||1.000||WEIGHT|kg|true|6010||false|true
0000000006011|NOISETTES DECORTIQUEES|NOISETTES DECORTIQUEES BIO||1.000||WEIGHT|kg|true|6011||false|true
0000000006012|NOIX DE CAJOU CRUES|NOIX DE CAJOU CRUES BIO||1.000||WEIGHT|kg|true|6012||false|true
0000000006014|NOIX DU BRESIL|NOIX DU BRESIL BIO||1.000||WEIGHT|kg|true|6014||false|true
0000000006016|PISTACHES GRILLEES SALEES|PISTACHES GRILLEES SALEES BIO||1.000||WEIGHT|kg|true|6016||false|true
0000000006017|FLOCONS D AVOINE BIO|FLOCONS D AVOINE BIO||1.000||WEIGHT|kg|true|6017||false|true
0000000006018|RIZ BASMATI BLANC|RIZ BASMATI BLANC BIO||1.000||WEIGHT|kg|true|6018||false|true
0000000006021|MUESLI CHOCOLAT|MUESLI CROUSTILLANT TOUT CHOCO||1.000||WEIGHT|kg|true|6021||false|true
0000000006060|LOT DE  3 KAKI|LOT DE  3 KAKI||||UNIT||true|||true|false
0000000006237|SUISSE LONG PEP CHOC CRU/|SUISSE LONG AUX PEPITES CHOCO||||UNIT|kg|true|||false|false
0000000006238|TRIANGLE AMANDES CRU/80G|TRIANGLE AUX AMANDES||||UNIT|kg|true|||false|false
0000000006258|MIX MINI VIENNOISERIES PA|MIX MINI VIENNOISERIES PAC||||UNIT|kg|true|||false|false
0000000006666|LOT DE 2 BATAVIA|LOT DE 2 BATAVIA||||UNIT||true|||true|false
0000000006758|TOMATE COTELEE BLEUE VRAC|TOMATE COTELEE BLEUE VRAC||1.000||WEIGHT|kg|true|6758||false|true
0000000006868|COMBAVA VRAC|COMBAVA VRAC||1.000||WEIGHT|kg|true|6868||false|true
0000000006969|BANANE PLANTAIN VRAC|BANANE PLANTAINVRAC||1.000||WEIGHT|kg|true|6969||false|true
0000000007070|CAROTTE JAUNE VRAC|AVOCAT COCKTAILVRAC||1.000||WEIGHT|kg|true|7070||false|true
0000000007083|CITROUILLE D'ETAMPES|CITROUILLE D'ETAMPES||1.000||WEIGHT||true|7083||false|true
0000000007108|MANGUE AFFINEE MMP PIECE|MANGUE AFFINEE MMP PIECE||||UNIT||true|||false|false
0000000007877|BEIGNET VRAC POMME 75G|BEIGNET POMME||||UNIT|kg|true|||false|false
0000000007879|BEIGNET VRAC CHOCOLAT 75G|BEIGNET CHOCOLAT||||UNIT|kg|true|||false|false
0000000008073|CHOU KALE NATURE URBAINE|CHOU KALE NATURE URBAINE||||UNIT|kg|true|||false|false
0000000008074|PERSIL NATURE URBAINE|PERSIL NATURE URBAINE||||UNIT|kg|true|||false|false
0000000008079|CONCOMBRE NATURE URBAINE|CONCOMBRE PIECE||||UNIT||true|||false|false
0000000008080|LOT DE 2 POMELOS|LOT DE 2 POMELOS||||UNIT||true|||false|false
0000000008451|LOT DE 2 ARTICHAUTS|LOT DE  2 ARTICHAUTS||||UNIT||true|||true|false
0000000008527|Radis Nature urbaine|Radis Nature urbaine||||UNIT|kg|true|||false|false
0000000008528|Mini-navets NATURE URBAIN|Mini-navets NATURE URBAINE||||UNIT|kg|true|||false|false
0000000008529|Salade Batavia Rouge NU|Salade Batavia Rouge NU||||UNIT|kg|true|||false|false
0000000008530|Salade Batavia NU|Salade Batavia NU||||UNIT|kg|true|||false|false
0000000008541|Jeune Pousses 150g|Jeune Pousses 150g||||UNIT|kg|true|||false|false
0000000008796|Pot 500 ML Sorbet Plein F|Pot 500 ML Sorbet Plein Fruit||||UNIT|kg|true|||false|false
0000000008989|CARAMBOLE PIECE|CARAMBOLE PIECE||||UNIT||true|||false|false
0000000009000|Abricots seches|ABRICOTS SECHES BIO||1.000||WEIGHT|kg|true|9000||false|true
0000000009001|AIL SEC SEMOULE|AIL SEC SEMOULE||1.000||WEIGHT|kg|true|9001||false|true
0000000009002|AMANDES EMONDEES BIO|AMANDES EMONDEES BIO||1.000||WEIGHT|kg|true|9002||false|true
0000000009003|HONEY BALLS|HONEY BALLS||1.000||WEIGHT|kg|true|9003||false|true
0000000009004|AMANDES . GRILLEES  A SEC|AMANDES GRILLEES A SEC||1.000||WEIGHT|kg|true|9004||false|true
0000000009009|AMANDES EMONDEES GRILLEES|AMANDES EMONDEES GRILLEES BIO||1.000||WEIGHT|kg|true|9009||false|true
0000000009011|ANANAS SECHES|ANANAS SECHES||1.000||WEIGHT|kg|true|9011||false|true
0000000009012|MUESLI FRUITS ET GRAINES|MUESLI FRUITS ET GRAINES BIO||1.000||WEIGHT|kg|true|9012||false|true
0000000009015|BOULGOUR BIO|BOULGOUR BIO||1.000||WEIGHT|kg|true|9015||false|true
0000000009017|CACAHETES COQUES BIO|CACAHETES COQUES BIO||1.000||WEIGHT|kg|true|9017||false|true
0000000009022|CAFE ARABICA ROBUSTA|CAFE ARABICA ROBUSTA||1.000||WEIGHT|kg|true|9022||false|true
0000000009023|CANISTRELLI CITRON|CANISTRELLI CITRON||1.000||WEIGHT|kg|true|9023||false|true
0000000009025|CARRES FOURRES FRAMBOISE|CARRES FOURRES PATE A TARTINER||1.000||WEIGHT|kg|true|9025||false|true
0000000009026|LENTILLE VERTE BIO|LENTILLE VERTE BIO||1.000||WEIGHT|kg|true|9026||false|true
0000000009027|CHOCO BALLS|CHOCO BALLS||1.000||WEIGHT|kg|true|9027||false|true
0000000009028|CHOCO RICE CRISPIES|CHOCO RICE CRISPIES||1.000||WEIGHT|kg|true|9028||false|true
0000000009029|CHOUCHOUS DU SOLEIL BIO|CHOUCHOUS DU SOLEIL BIO||1.000||WEIGHT|kg|true|9029||false|true
0000000009031|COQUILLETTES|COQUILLETTES||1.000||WEIGHT|kg|true|9031||false|true
0000000009032|RIZ BASMATI BLANC BIO|RIZ BASMATI BLANC BIO||1.000||WEIGHT|kg|true|9032||false|true
0000000009033|CORN FLAKES BIO|CORN FLAKES BIO||1.000||WEIGHT|kg|true|9033||false|true
0000000009034|CRANBERRIES BIO|CRANBERRIES BIO||1.000||WEIGHT|kg|true|9034||false|true
0000000009035|CRAQUANT AUX AMANDES|CRAQUANT AUX AMANDES||1.000||WEIGHT|kg|true|9035||false|true
0000000009036|CROUTON AIL ET PERSIL|CROUTON AIL ET PERSIL||1.000||WEIGHT|kg|true|9036||false|true
0000000009038|EPEAUTRE|PETIT EPEAUTRE FRANCE BIO||1.000||WEIGHT|kg|true|9038||false|true
0000000009039|FARFALLE|FARFALLE BIO||1.000||WEIGHT|kg|true|9039||false|true
0000000009040|FARFALLE COMPLETE|FARFALLE COMPLETE||1.000||WEIGHT|kg|true|9040||false|true
0000000009041|FIGUES SECHEES BIO|FIGUES SECHEES BIO||1.000||WEIGHT|kg|true|9041||false|true
0000000009043|FUSILLI|FUSILLI||1.000||WEIGHT|kg|true|9043||false|true
0000000009047|GRAINES DE CHANVRE BIO|GRAINES DE CHANVRE BIO||1.000||WEIGHT|kg|true|9047||false|true
0000000009048|GRAINES DE SOJA JAUNE|GRAINES DE SOJA JAUNE||1.000||WEIGHT|kg|true|9048||false|true
0000000009049|GRAINES DE LIN BIO|GRAINES DE LIN BIO||1.000||WEIGHT|kg|true|9049||false|true
0000000009052|MUESLI CROUSTILLANT PETIT|MUESLI CROUSTILLANT PETITES DE||1.000||WEIGHT|kg|true|9052||false|true
0000000009053|MUESLI CROUSTILLANT 4 FRU|MUESLI CROUSTILLANT 4 FRUITS R||1.000||WEIGHT|kg|true|9053||false|true
0000000009054|MUESLI CROUSTILLANT 4 NOI|MUESLI CROUSTILLANT 4 NOIX BIO||1.000||WEIGHT|kg|true|9054||false|true
0000000009056|HARICOTS NOIRS|HARICOTS NOIRS||1.000||WEIGHT|kg|true|9056||false|true
0000000009058|CACAHUETTES GRILLEES SALE|CACAHUETTES GRILLEES SALEES||1.000||WEIGHT|kg|true|9058||false|true
0000000009059|MUESLI CROUSTILLANT 4 FRU|MUESLI CROUSTILLANT 4 FRUITS R||1.000||WEIGHT|kg|true|9059||false|true
0000000009063|Mais a pop Bio|Mais a pop Bio||1.000||WEIGHT|kg|true|9063||false|true
0000000009064|MANGUES SECHEES BIO|MANGUES SECHEES BIO||1.000||WEIGHT|kg|true|9064||false|true
0000000009066|MELANGE BOULANGER BIO|MELANGE BOULANGER BIO||1.000||WEIGHT|kg|true|9066||false|true
0000000009068|MELANGE EXOTIQUE|MELANGE EXOTIQUE||1.000||WEIGHT|kg|true|9068||false|true
0000000009071|MELANGE POUR SOUPE|MELANGE POUR SOUPE||1.000||WEIGHT|kg|true|9071||false|true
0000000009073|MELANGE SUPERFRUITS|MELANGE SUPERFRUITS BIO||1.000||WEIGHT|kg|true|9073||false|true
0000000009075|MILLET|MILLET||1.000||WEIGHT|kg|true|9075||false|true
0000000009078|MUESLI DU VERGER|MUESLI CROUSTILLANT FRUITS & N||1.000||WEIGHT|kg|true|9078||false|true
